DBH,Height,log DBH,log Height
3.3,3.5,0.51851394,0.544068044
4.9,5,0.69019608,0.698970004
5.4,5.1,0.73239376,0.707570176
3.8,3,0.579783597,0.477121255
4.1,3.6,0.612783857,0.556302501
4.4,4.3,0.643452676,0.633468456
5.2,4.5,0.716003344,0.653212514
3,3.1,0.477121255,0.491361694
3.7,4,0.568201724,0.602059991
5.7,5,0.755874856,0.698970004
5.7,5.1,0.755874856,0.707570176
3,3,0.477121255,0.477121255
4.9,4.4,0.69019608,0.643452676
8.5,4.8,0.929418926,0.681241237
8.5,5,0.929418926,0.698970004
3.3,3.3,0.51851394,0.51851394
3.9,4.3,0.591064607,0.633468456
4.3,4.5,0.633468456,0.653212514
4.6,4.6,0.662757832,0.662757832
3.2,3.7,0.505149978,0.568201724
4.2,4,0.62324929,0.602059991
4.5,5,0.653212514,0.698970004
4.5,5.1,0.653212514,0.707570176
3,3,0.477121255,0.477121255
4.8,3.5,0.681241237,0.544068044
8.9,5.5,0.949390007,0.740362689
9.9,6,0.995635195,0.77815125
3,2.6,0.477121255,0.414973348
3.4,3,0.531478917,0.477121255
3.7,4,0.568201724,0.602059991
3.7,4.1,0.568201724,0.612783857
2.7,3.5,0.431363764,0.544068044
3.1,4,0.491361694,0.602059991
3.3,4.7,0.51851394,0.672097858
3.3,4.8,0.51851394,0.681241237
4,3,0.602059991,0.477121255
4.4,4,0.643452676,0.602059991
4.4,5,0.643452676,0.698970004
4.4,5.1,0.643452676,0.707570176
3.7,3.1,0.568201724,0.491361694
4.7,3.5,0.672097858,0.544068044
6.8,4.5,0.832508913,0.653212514
7.4,5,0.86923172,0.698970004
2.6,2.5,0.414973348,0.397940009
2.6,3,0.414973348,0.477121255
3.1,4,0.491361694,0.602059991
3.2,4,0.505149978,0.602059991
2.3,2.5,0.361727836,0.397940009
2.5,3,0.397940009,0.477121255
3,3.5,0.477121255,0.544068044
5,4,0.698970004,0.602059991
8.2,5.5,0.913813852,0.740362689
9,6,0.954242509,0.77815125
3,3.6,0.477121255,0.556302501
3.8,4,0.579783597,0.602059991
5.4,5.5,0.73239376,0.740362689
5.8,5.6,0.763427994,0.748188027
2.9,3,0.462397998,0.477121255
3.9,3.5,0.591064607,0.544068044
4.9,4,0.69019608,0.602059991
5.6,4,0.748188027,0.602059991
2.2,3,0.342422681,0.477121255
2.5,3.5,0.397940009,0.544068044
2.5,3.5,0.397940009,0.544068044
2.3,3.5,0.361727836,0.544068044
2.2,3.5,0.342422681,0.544068044
2.2,3.6,0.342422681,0.556302501
2.2,3.6,0.342422681,0.556302501
5.6,4.5,0.748188027,0.653212514
14.4,8.5,1.158362492,0.929418926
21.4,9,1.330413773,0.954242509
4.1,5.3,0.612783857,0.72427587
10.8,9,1.033423755,0.954242509
13.5,9.6,1.130333768,0.982271233
2.4,3,0.380211242,0.477121255
3.8,3.7,0.579783597,0.568201724
2.3,2.8,0.361727836,0.447158031
3.2,3.2,0.505149978,0.505149978
3.5,3.4,0.544068044,0.531478917
2.2,2.7,0.342422681,0.431363764
3.4,3.5,0.531478917,0.544068044
3.9,3.7,0.591064607,0.568201724
2.9,3.2,0.462397998,0.505149978
3.3,4,0.51851394,0.602059991
3.3,4,0.51851394,0.602059991
2.6,3.5,0.414973348,0.544068044
4.3,4.5,0.633468456,0.653212514
4.7,4.6,0.672097858,0.662757832
3.5,3.9,0.544068044,0.591064607
6.5,5,0.812913357,0.698970004
7,5.5,0.84509804,0.740362689
2.4,3,0.380211242,0.477121255
3.9,4,0.591064607,0.602059991
4.3,4.2,0.633468456,0.62324929
2.5,3,0.397940009,0.477121255
3.9,4,0.591064607,0.602059991
4.4,4.2,0.643452676,0.62324929
3,3.5,0.477121255,0.544068044
3,4.2,0.477121255,0.62324929
2.6,3.5,0.414973348,0.544068044
4,4,0.602059991,0.602059991
4.5,4.1,0.653212514,0.612783857
2.4,2.7,0.380211242,0.431363764
3.4,3,0.531478917,0.477121255
4,3.2,0.602059991,0.505149978
2.5,2.5,0.397940009,0.397940009
4.6,3.2,0.662757832,0.505149978
5.1,3.5,0.707570176,0.544068044
3.1,3,0.491361694,0.477121255
4.5,4,0.653212514,0.602059991
5,4.7,0.698970004,0.672097858
2.3,2.5,0.361727836,0.397940009
2.4,3,0.380211242,0.477121255
2.6,2.2,0.414973348,0.342422681
2.4,3,0.380211242,0.477121255
2.4,3.1,0.380211242,0.491361694
2.8,3,0.447158031,0.477121255
5.6,4,0.748188027,0.602059991
6.2,4.2,0.792391689,0.62324929
2.4,3,0.380211242,0.477121255
2.5,4,0.397940009,0.602059991
2.5,4.1,0.397940009,0.612783857
2.8,2.5,0.447158031,0.397940009
3.3,4,0.51851394,0.602059991
3.3,4.1,0.51851394,0.612783857
2.6,2.3,0.414973348,0.361727836
2.6,3,0.414973348,0.477121255
2.3,2.7,0.361727836,0.431363764
6.6,5,0.819543936,0.698970004
7.2,6,0.857332496,0.77815125
2.2,3.5,0.342422681,0.544068044
3.7,3,0.568201724,0.477121255
2.9,3,0.462397998,0.477121255
2.5,2.7,0.397940009,0.431363764
4,3.2,0.602059991,0.505149978
4.9,3.5,0.69019608,0.544068044
4.1,3.5,0.612783857,0.544068044
8.1,4.5,0.908485019,0.653212514
8.6,5,0.934498451,0.698970004
3.6,3,0.556302501,0.477121255
7.7,6,0.886490725,0.77815125
9.9,6.6,0.995635195,0.819543936
4.9,3.5,0.69019608,0.544068044
6.9,4,0.838849091,0.602059991
7.5,4.1,0.875061263,0.612783857
2.8,3,0.447158031,0.477121255
3.3,4,0.51851394,0.602059991
3.7,4.1,0.568201724,0.612783857
2.5,3.7,0.397940009,0.568201724
3.1,4,0.491361694,0.602059991
3.1,4.1,0.491361694,0.612783857
3.7,4,0.568201724,0.602059991
4.4,6,0.643452676,0.77815125
4.4,6.1,0.643452676,0.785329835
2.7,4,0.431363764,0.602059991
4.1,5.5,0.612783857,0.740362689
4.4,5.6,0.643452676,0.748188027
2.4,3,0.380211242,0.477121255
4.3,4,0.633468456,0.602059991
5.1,4.3,0.707570176,0.633468456
2.2,3,0.342422681,0.477121255
2.9,3.5,0.462397998,0.544068044
3.3,3.7,0.51851394,0.568201724
5.3,3.7,0.72427587,0.568201724
7.3,6.5,0.86332286,0.812913357
7.5,7,0.875061263,0.84509804
2.4,2.5,0.380211242,0.397940009
3.2,3,0.505149978,0.477121255
3.5,3.3,0.544068044,0.51851394
3.5,3.7,0.544068044,0.568201724
5.7,4.5,0.755874856,0.653212514
5.7,4.6,0.755874856,0.662757832
2.7,3.7,0.431363764,0.568201724
3.3,5,0.51851394,0.698970004
3.3,5.2,0.51851394,0.716003344
2.7,3,0.431363764,0.477121255
3.8,4,0.579783597,0.602059991
4.5,4.3,0.653212514,0.633468456
3,3.5,0.477121255,0.544068044
3.3,3.6,0.51851394,0.556302501
6.9,4.5,0.838849091,0.653212514
10.8,5.5,1.033423755,0.740362689
2.7,3.5,0.431363764,0.544068044
3.2,3.6,0.505149978,0.556302501
3.8,3.5,0.579783597,0.544068044
4.6,4,0.662757832,0.602059991
5.1,4,0.707570176,0.602059991
5.5,4.2,0.740362689,0.62324929
3.5,3,0.544068044,0.477121255
3.7,3.2,0.568201724,0.505149978
2.9,3,0.462397998,0.477121255
3.5,3.5,0.544068044,0.544068044
3.1,3,0.491361694,0.477121255
3.4,3,0.531478917,0.477121255
2.4,3.5,0.380211242,0.544068044
3.3,4,0.51851394,0.602059991
4,4.3,0.602059991,0.633468456
5.2,4.2,0.716003344,0.62324929
6.4,4.3,0.806179974,0.633468456
3.5,4,0.544068044,0.602059991
3.5,4,0.544068044,0.602059991
6.9,3.2,0.838849091,0.505149978
7.1,3.5,0.851258349,0.544068044
4.2,3.5,0.62324929,0.544068044
4.5,3.6,0.653212514,0.556302501
2.8,3,0.447158031,0.477121255
3.4,3.3,0.531478917,0.51851394
5.2,4,0.716003344,0.602059991
5.5,4.1,0.740362689,0.612783857
2.8,3,0.447158031,0.477121255
3,3.1,0.477121255,0.491361694
2.9,3.5,0.462397998,0.544068044
3.7,3.6,0.568201724,0.556302501
8.4,6,0.924279286,0.77815125
11.7,9,1.068185862,0.954242509
3.8,3,0.579783597,0.477121255
4.5,3.1,0.653212514,0.491361694
3.2,3.5,0.505149978,0.544068044
3.9,3.6,0.591064607,0.556302501
3.4,4.5,0.531478917,0.653212514
3.7,4.6,0.568201724,0.662757832
4.8,4,0.681241237,0.602059991
5,4.6,0.698970004,0.662757832
3.6,4,0.556302501,0.602059991
4.2,4.6,0.62324929,0.662757832
2.5,4,0.397940009,0.602059991
3.3,4.6,0.51851394,0.662757832
3.5,4.2,0.544068044,0.62324929
3.7,4.3,0.568201724,0.633468456
6.5,7,0.812913357,0.84509804
6.9,7.3,0.838849091,0.86332286
2.3,2.5,0.361727836,0.397940009
2.6,3,0.414973348,0.477121255
2.3,3.5,0.361727836,0.544068044
2.3,3.5,0.361727836,0.544068044
2.5,3,0.397940009,0.477121255
2.8,3,0.447158031,0.477121255
2.1,3,0.322219295,0.477121255
3.1,3.2,0.491361694,0.505149978
2.8,3,0.447158031,0.477121255
2.9,3,0.462397998,0.477121255
2.2,3.5,0.342422681,0.544068044
2.6,3.6,0.414973348,0.556302501
2.6,3,0.414973348,0.477121255
2.8,3.2,0.447158031,0.505149978
2.1,3,0.322219295,0.477121255
2.4,3.1,0.380211242,0.491361694
2,2.5,0.301029996,0.397940009
2.3,2.6,0.361727836,0.414973348
2.8,3.5,0.447158031,0.544068044
3.1,3.7,0.491361694,0.568201724
2.9,3,0.462397998,0.477121255
3.7,3.2,0.568201724,0.505149978
3.6,4,0.556302501,0.602059991
4.5,4.5,0.653212514,0.653212514
2,2.5,0.301029996,0.397940009
2.3,2.6,0.361727836,0.414973348
3.4,3.5,0.531478917,0.544068044
3.9,3.6,0.591064607,0.556302501
6.3,4,0.799340549,0.602059991
8.5,5.2,0.929418926,0.716003344
3.8,4,0.579783597,0.602059991
4.5,4.1,0.653212514,0.612783857
3.2,4,0.505149978,0.602059991
3.5,4.1,0.544068044,0.612783857
2.7,3,0.431363764,0.477121255
3,3.2,0.477121255,0.505149978
2.3,3,0.361727836,0.477121255
2.4,3.1,0.380211242,0.491361694
2,2.5,0.301029996,0.397940009
2.5,2.6,0.397940009,0.414973348
2.3,3.5,0.361727836,0.544068044
3,3.6,0.477121255,0.556302501
3.5,3.5,0.544068044,0.544068044
5,3.9,0.698970004,0.591064607
3.7,3.7,0.568201724,0.568201724
5.1,3.9,0.707570176,0.591064607
2.2,3.5,0.342422681,0.544068044
2.3,3.6,0.361727836,0.556302501
2.1,3,0.322219295,0.477121255
2.5,3.1,0.397940009,0.491361694
2.8,2.5,0.447158031,0.397940009
3.1,2.6,0.491361694,0.414973348
2.6,3.5,0.414973348,0.544068044
3.1,3.6,0.491361694,0.556302501
2.8,3.7,0.447158031,0.568201724
3.9,3.8,0.591064607,0.579783597
2.4,3.5,0.380211242,0.544068044
2.4,3.6,0.380211242,0.556302501
2.7,3.5,0.431363764,0.544068044
2.7,3.6,0.431363764,0.556302501
2.8,4,0.447158031,0.602059991
3.3,4.1,0.51851394,0.612783857
2.3,4,0.361727836,0.602059991
3.8,4.2,0.579783597,0.62324929
2.2,3,0.342422681,0.477121255
2.4,3.1,0.380211242,0.491361694
2.2,3.5,0.342422681,0.544068044
2.2,3.5,0.342422681,0.544068044
3.1,3.5,0.491361694,0.544068044
3.3,4,0.51851394,0.602059991
2.6,3,0.414973348,0.477121255
3.3,3.5,0.51851394,0.544068044
2.1,3,0.322219295,0.477121255
2.5,3.6,0.397940009,0.556302501
2.1,3,0.322219295,0.477121255
2.7,3.2,0.431363764,0.505149978
2.7,3,0.431363764,0.477121255
3.2,3.4,0.505149978,0.531478917
2.1,3,0.322219295,0.477121255
2.6,3.5,0.414973348,0.544068044
2.5,3.5,0.397940009,0.544068044
2.7,3.6,0.431363764,0.556302501
2.6,3.5,0.414973348,0.544068044
3.3,3.7,0.51851394,0.568201724
2,4,0.301029996,0.602059991
2.5,4.2,0.397940009,0.62324929
2.5,3,0.397940009,0.477121255
2.7,3.4,0.431363764,0.531478917
2,3,0.301029996,0.477121255
2.3,3.3,0.361727836,0.51851394
2.7,3,0.431363764,0.477121255
3.5,3.5,0.544068044,0.544068044
4.7,3.5,0.672097858,0.544068044
4.8,3.6,0.681241237,0.556302501
5.2,4,0.716003344,0.602059991
5.6,4.5,0.748188027,0.653212514
2.3,2,0.361727836,0.301029996
3,3,0.477121255,0.477121255
2.1,2.2,0.322219295,0.342422681
2.3,2.3,0.361727836,0.361727836
2.4,2,0.380211242,0.301029996
2.6,2,0.414973348,0.301029996
2.6,3,0.414973348,0.477121255
2,3,0.301029996,0.477121255
2.2,3,0.342422681,0.477121255
2.1,2.5,0.322219295,0.397940009
2.7,2.5,0.431363764,0.397940009
2.1,2,0.322219295,0.301029996
2,3,0.301029996,0.477121255
4.6,3,0.662757832,0.477121255
5.6,4,0.748188027,0.602059991
6.6,5,0.819543936,0.698970004
6.6,5.1,0.819543936,0.707570176
6.7,5.5,0.826074803,0.740362689
6.9,5.7,0.838849091,0.755874856
4.5,3.25,0.653212514,0.511883361
6.5,4,0.812913357,0.602059991
5.8,4.2,0.763427994,0.62324929
7.2,6,0.857332496,0.77815125
8.6,6.5,0.934498451,0.812913357
9.4,7,0.973127854,0.84509804
11.5,8,1.06069784,0.903089987
12,8.3,1.079181246,0.919078092
2.2,2.25,0.342422681,0.352182518
2.4,3.5,0.380211242,0.544068044
2.8,4,0.447158031,0.602059991
2.8,4.1,0.447158031,0.612783857
10.3,4.8,1.012837225,0.681241237
12.2,6,1.086359831,0.77815125
12.2,6.5,1.086359831,0.812913357
12.2,7,1.086359831,0.84509804
6.3,4.1,0.799340549,0.612783857
8,5.8,0.903089987,0.763427994
8.6,6,0.934498451,0.77815125
10,6.5,1,0.812913357
9.9,7,0.995635195,0.84509804
9.9,7,0.995635195,0.84509804
4.3,4,0.633468456,0.602059991
5.6,5,0.748188027,0.698970004
6.7,5.5,0.826074803,0.740362689
6.9,6,0.838849091,0.77815125
7,6.7,0.84509804,0.826074803
7,6.7,0.84509804,0.826074803
7.7,4.5,0.886490725,0.653212514
9.5,5,0.977723605,0.698970004
10.5,6,1.021189299,0.77815125
11.3,6.5,1.053078443,0.812913357
11.6,7.5,1.064457989,0.875061263
11.6,7.6,1.064457989,0.880813592
4.6,4.5,0.662757832,0.653212514
6.6,6,0.819543936,0.77815125
8.4,6.5,0.924279286,0.812913357
10.2,7,1.008600172,0.84509804
11.2,7.5,1.049218023,0.875061263
11.6,7.6,1.064457989,0.880813592
4.2,3.3,0.62324929,0.51851394
5.3,4.2,0.72427587,0.62324929
6.1,5,0.785329835,0.698970004
6.9,5.7,0.838849091,0.755874856
7.8,6,0.892094603,0.77815125
7.8,6,0.892094603,0.77815125
3.4,3.2,0.531478917,0.505149978
5.2,4.2,0.716003344,0.62324929
6.3,5.5,0.799340549,0.740362689
7.9,6,0.897627091,0.77815125
8.6,6.5,0.934498451,0.812913357
8.9,6.5,0.949390007,0.812913357
3.1,3,0.491361694,0.477121255
5,4.2,0.698970004,0.62324929
6.5,6,0.812913357,0.77815125
6.7,6.4,0.826074803,0.806179974
6.5,7,0.812913357,0.84509804
3.4,2.8,0.531478917,0.447158031
5.3,3.7,0.72427587,0.568201724
7,4.5,0.84509804,0.653212514
8.6,5,0.934498451,0.698970004
8.5,5.5,0.929418926,0.740362689
5.1,4.85,0.707570176,0.685741739
6.8,6,0.832508913,0.77815125
7.7,6.3,0.886490725,0.799340549
8.5,7,0.929418926,0.84509804
8.8,7.5,0.944482672,0.875061263
8.8,7.5,0.944482672,0.875061263
3,2.85,0.477121255,0.45484486
3.1,3.3,0.491361694,0.51851394
3.5,4,0.544068044,0.602059991
3.5,4.1,0.544068044,0.612783857
3.4,4.5,0.531478917,0.653212514
3.4,4.6,0.531478917,0.662757832
2,2.5,0.301029996,0.397940009
2.5,3.1,0.397940009,0.491361694
2.9,3.5,0.462397998,0.544068044
3.3,3.8,0.51851394,0.579783597
3.8,4.5,0.579783597,0.653212514
3.8,4.5,0.579783597,0.653212514
2.8,2.9,0.447158031,0.462397998
4.4,4.1,0.643452676,0.612783857
5.5,5,0.740362689,0.698970004
6.3,6,0.799340549,0.77815125
6.5,7,0.812913357,0.84509804
6.9,7.2,0.838849091,0.857332496
2.5,2.1,0.397940009,0.322219295
4.2,3.5,0.62324929,0.544068044
5.3,4,0.72427587,0.602059991
5.9,4.5,0.770852012,0.653212514
6.3,4.5,0.799340549,0.653212514
6.4,4.7,0.806179974,0.672097858
4.5,3.8,0.653212514,0.579783597
6.1,5.2,0.785329835,0.716003344
6.3,5.3,0.799340549,0.72427587
6.9,6,0.838849091,0.77815125
7,7,0.84509804,0.84509804
7,7,0.84509804,0.84509804
4.2,3.8,0.62324929,0.579783597
5.9,5.2,0.770852012,0.716003344
8,5.5,0.903089987,0.740362689
8.1,6,0.908485019,0.77815125
8.6,8,0.934498451,0.903089987
2,3.2,0.301029996,0.505149978
3.2,3.5,0.505149978,0.544068044
3.5,3.6,0.544068044,0.556302501
3.6,4,0.556302501,0.602059991
3.8,4.5,0.579783597,0.653212514
3.7,4.6,0.568201724,0.662757832
3.9,1.22,0.591064607,0.086359831
3.2,3,0.505149978,0.477121255
5.5,4.2,0.740362689,0.62324929
7.1,6,0.851258349,0.77815125
8.5,6.5,0.929418926,0.812913357
9.1,7,0.959041392,0.84509804
9.3,7.5,0.968482949,0.875061263
7.1,5.5,0.851258349,0.740362689
11,6.5,1.041392685,0.812913357
12.1,6.7,1.08278537,0.826074803
13.7,7,1.136720567,0.84509804
14.8,8,1.170261715,0.903089987
5.4,3.2,0.73239376,0.505149978
7,4.3,0.84509804,0.633468456
7.2,5.5,0.857332496,0.740362689
7.6,6,0.880813592,0.77815125
7.7,6.5,0.886490725,0.812913357
8.2,6.6,0.913813852,0.819543936
5,3.8,0.698970004,0.579783597
5.1,3.8,0.707570176,0.579783597
4.4,3.3,0.643452676,0.51851394
5.7,3.7,0.755874856,0.568201724
3.8,3.4,0.579783597,0.531478917
5.9,4.8,0.770852012,0.681241237
6.2,5,0.792391689,0.698970004
10,5.7,1,0.755874856
10.2,7,1.008600172,0.84509804
10.9,7.5,1.037426498,0.875061263
3.3,3.2,0.51851394,0.505149978
3.7,4,0.568201724,0.602059991
3.8,4.1,0.579783597,0.612783857
3.8,4.2,0.579783597,0.62324929
3.8,4.5,0.579783597,0.653212514
3.8,4.5,0.579783597,0.653212514
4.9,3.3,0.69019608,0.51851394
4.1,3.4,0.612783857,0.531478917
4.3,3.5,0.633468456,0.544068044
4.4,3.5,0.643452676,0.544068044
4.6,4.5,0.662757832,0.653212514
5.1,4.7,0.707570176,0.672097858
3,3,0.477121255,0.477121255
4.5,4,0.653212514,0.602059991
6,4.5,0.77815125,0.653212514
6.6,5,0.819543936,0.698970004
7.2,5.5,0.857332496,0.740362689
7.2,5.6,0.857332496,0.748188027
2.3,2.8,0.361727836,0.447158031
2.4,3,0.380211242,0.477121255
2.6,3.1,0.414973348,0.491361694
3.3,3.4,0.51851394,0.531478917
4,3.7,0.602059991,0.568201724
4.7,3.8,0.672097858,0.579783597
3.5,3.4,0.544068044,0.531478917
3.8,3.7,0.579783597,0.568201724
4,4,0.602059991,0.602059991
4.5,4.1,0.653212514,0.612783857
5.6,4.2,0.748188027,0.62324929
5.6,4.2,0.748188027,0.62324929
2.5,2.7,0.397940009,0.431363764
2.8,3.3,0.447158031,0.51851394
3.5,3.5,0.544068044,0.544068044
3.5,3.6,0.544068044,0.556302501
3.8,4,0.579783597,0.602059991
3.8,4,0.579783597,0.602059991
5.2,4.1,0.716003344,0.612783857
7.2,5.4,0.857332496,0.73239376
8.7,6,0.939519253,0.77815125
9.2,6.2,0.963787827,0.792391689
9.6,7,0.982271233,0.84509804
9.8,7.5,0.991226076,0.875061263
2.2,2,0.342422681,0.301029996
2.5,2.1,0.397940009,0.322219295
2.5,2.5,0.397940009,0.397940009
2.5,2.6,0.397940009,0.414973348
2.7,2.7,0.431363764,0.431363764
2.7,2.7,0.431363764,0.431363764
5.3,3.9,0.72427587,0.591064607
5.5,4.3,0.740362689,0.633468456
5.8,5,0.763427994,0.698970004
6.8,5.1,0.832508913,0.707570176
7.9,5.1,0.897627091,0.707570176
8.1,5.3,0.908485019,0.72427587
2.2,1.8,0.342422681,0.255272505
2.5,2,0.397940009,0.301029996
2.7,3,0.431363764,0.477121255
2.7,3.1,0.431363764,0.491361694
2.8,3.1,0.447158031,0.491361694
2.8,3.2,0.447158031,0.505149978
3.8,2.9,0.579783597,0.462397998
4,3.1,0.602059991,0.491361694
5.5,3.5,0.740362689,0.544068044
4.3,3.6,0.633468456,0.556302501
4.4,4.2,0.643452676,0.62324929
4.4,4.2,0.643452676,0.62324929
2.5,2.8,0.397940009,0.447158031
2.6,3.1,0.414973348,0.491361694
2.9,4,0.462397998,0.602059991
3,4.1,0.477121255,0.612783857
3,4.2,0.477121255,0.62324929
3.1,4.3,0.491361694,0.633468456
2.4,2.4,0.380211242,0.380211242
2.5,3,0.397940009,0.477121255
2.7,3.1,0.431363764,0.491361694
2.7,3.5,0.431363764,0.544068044
3,3.7,0.477121255,0.568201724
3,3.7,0.477121255,0.568201724
2,1.9,0.301029996,0.278753601
2.1,2.1,0.322219295,0.322219295
2.4,2.5,0.380211242,0.397940009
2.5,2.6,0.397940009,0.414973348
2.5,3,0.397940009,0.477121255
2.5,3,0.397940009,0.477121255
3.1,1.4,0.491361694,0.146128036
3,1.4,0.477121255,0.146128036
3.6,1.8,0.556302501,0.255272505
3.6,1.85,0.556302501,0.267171728
4.5,2.5,0.653212514,0.397940009
4.5,2.5,0.653212514,0.397940009
2.2,1.8,0.342422681,0.255272505
2.5,2,0.397940009,0.301029996
2.8,2.1,0.447158031,0.322219295
3,3,0.477121255,0.477121255
3.2,3.2,0.505149978,0.505149978
3.3,3.2,0.51851394,0.505149978
3.7,2,0.568201724,0.301029996
4.1,2.1,0.612783857,0.322219295
4,2.5,0.602059991,0.397940009
4.4,3.5,0.643452676,0.544068044
4.6,3.8,0.662757832,0.579783597
4.7,3.9,0.672097858,0.591064607
5,3.8,0.698970004,0.579783597
5.2,4,0.716003344,0.602059991
5.5,4.2,0.740362689,0.62324929
5.3,3.7,0.72427587,0.568201724
5.4,3,0.73239376,0.477121255
2,2.2,0.301029996,0.342422681
3.1,3,0.491361694,0.477121255
3.9,4.5,0.591064607,0.653212514
4.1,4.6,0.612783857,0.662757832
4.2,5,0.62324929,0.698970004
4.2,5,0.62324929,0.698970004
5.4,4.5,0.73239376,0.653212514
6.9,5.15,0.838849091,0.711807229
7.5,5.25,0.875061263,0.720159303
6.2,4.2,0.792391689,0.62324929
6.9,6,0.838849091,0.77815125
7.7,6.5,0.886490725,0.812913357
11.2,7,1.049218023,0.84509804
12.5,7,1.096910013,0.84509804
12.5,7,1.096910013,0.84509804
6.9,5,0.838849091,0.698970004
10,6.2,1,0.792391689
10.7,6.5,1.029383778,0.812913357
12.1,7,1.08278537,0.84509804
12.7,7.5,1.103803721,0.875061263
12.7,7.5,1.103803721,0.875061263
4.8,3.4,0.681241237,0.531478917
5.2,5.5,0.716003344,0.740362689
5.9,6,0.770852012,0.77815125
5.9,6.5,0.770852012,0.812913357
6.1,7,0.785329835,0.84509804
6.1,7,0.785329835,0.84509804
7.9,3.5,0.897627091,0.544068044
10,6,1,0.77815125
10.5,6.5,1.021189299,0.812913357
11.2,6.8,1.049218023,0.832508913
11.6,7,1.064457989,0.84509804
11.9,7.4,1.075546961,0.86923172
5.2,3.6,0.716003344,0.556302501
6,5,0.77815125,0.698970004
6.8,5.5,0.832508913,0.740362689
6.8,6,0.832508913,0.77815125
7.2,6.5,0.857332496,0.812913357
7.2,6.6,0.857332496,0.819543936
4.4,4.4,0.643452676,0.643452676
5.8,6,0.763427994,0.77815125
6.5,6.5,0.812913357,0.812913357
6.6,6.5,0.819543936,0.812913357
4.8,7,0.681241237,0.84509804
7.4,7,0.86923172,0.84509804
2.5,3.7,0.397940009,0.568201724
2.7,3.8,0.431363764,0.579783597
2.8,4.3,0.447158031,0.633468456
5.7,4.5,0.755874856,0.653212514
8.2,6,0.913813852,0.77815125
9.2,6.5,0.963787827,0.812913357
9.6,7,0.982271233,0.84509804
7.4,4.6,0.86923172,0.662757832
9.5,6.5,0.977723605,0.812913357
10.4,7,1.017033339,0.84509804
12,8,1.079181246,0.903089987
12.4,8,1.093421685,0.903089987
12.5,8.5,1.096910013,0.929418926
5.9,4.25,0.770852012,0.62838893
8.1,5.5,0.908485019,0.740362689
9,6,0.954242509,0.77815125
9.9,7,0.995635195,0.84509804
12.1,8.5,1.08278537,0.929418926
12.3,8.6,1.089905111,0.934498451
7.2,4.2,0.857332496,0.62324929
8.4,5.1,0.924279286,0.707570176
9.6,6,0.982271233,0.77815125
8.5,7,0.929418926,0.84509804
8.7,7.5,0.939519253,0.875061263
9.3,7.9,0.968482949,0.897627091
5.3,3.9,0.72427587,0.591064607
7,5.4,0.84509804,0.73239376
7.2,6,0.857332496,0.77815125
7.9,6.5,0.897627091,0.812913357
8.4,7,0.924279286,0.84509804
8.4,7,0.924279286,0.84509804
2,1.8,0.301029996,0.255272505
2.8,2.7,0.447158031,0.431363764
3.4,3,0.531478917,0.477121255
3.5,3.5,0.544068044,0.544068044
4.9,5,0.69019608,0.698970004
5.4,5.2,0.73239376,0.716003344
2.6,2.8,0.414973348,0.447158031
4,4,0.602059991,0.602059991
4.7,4.5,0.672097858,0.653212514
5.1,5,0.707570176,0.698970004
5.1,5.5,0.707570176,0.740362689
5.1,5.5,0.707570176,0.740362689
2.7,3.1,0.431363764,0.491361694
2.8,3.1,0.447158031,0.491361694
4.8,3.5,0.681241237,0.544068044
6.5,4.5,0.812913357,0.653212514
7.9,5.5,0.897627091,0.740362689
8.9,6,0.949390007,0.77815125
9.2,7,0.963787827,0.84509804
9.2,7,0.963787827,0.84509804
8.8,5.6,0.944482672,0.748188027
10.5,7,1.021189299,0.84509804
10.4,9.5,1.017033339,0.977723605
10.7,10,1.029383778,1
11.5,10,1.06069784,1
11.5,10.5,1.06069784,1.021189299
2.2,2.8,0.342422681,0.447158031
3,4,0.477121255,0.602059991
3.4,5,0.531478917,0.698970004
3.6,5.7,0.556302501,0.755874856
3.9,6,0.591064607,0.77815125
3.9,6,0.591064607,0.77815125
3.7,3,0.568201724,0.477121255
4.8,4.2,0.681241237,0.62324929
5,4.3,0.698970004,0.633468456
2.2,2.2,0.342422681,0.342422681
2.3,2.5,0.361727836,0.397940009
2.3,3.5,0.361727836,0.544068044
2.1,3.6,0.322219295,0.556302501
3.6,4,0.556302501,0.602059991
3.9,4.1,0.591064607,0.612783857
7.2,4.2,0.857332496,0.62324929
7.5,5.5,0.875061263,0.740362689
7.3,6.5,0.86332286,0.812913357
9.6,6.6,0.982271233,0.819543936
10.2,7,1.008600172,0.84509804
10.2,7.2,1.008600172,0.857332496
3.5,3.1,0.544068044,0.491361694
5.1,4.5,0.707570176,0.653212514
6.8,6,0.832508913,0.77815125
6.8,6.4,0.832508913,0.806179974
7,7,0.84509804,0.84509804
7,7,0.84509804,0.84509804
2.2,2.2,0.342422681,0.342422681
3.9,3.5,0.591064607,0.544068044
5.2,4,0.716003344,0.602059991
5.2,4.5,0.716003344,0.653212514
5.6,5,0.748188027,0.698970004
5.6,5,0.748188027,0.698970004
4.7,3.8,0.672097858,0.579783597
7.4,4.5,0.86923172,0.653212514
9.9,5.5,0.995635195,0.740362689
10.2,6.2,1.008600172,0.792391689
10.8,8,1.033423755,0.903089987
10.8,8,1.033423755,0.903089987
3.2,2,0.505149978,0.301029996
3.5,2,0.544068044,0.301029996
4,2.6,0.602059991,0.414973348
